DATE_AS_AT,TOTALS_NATIONAL_TOTAL,TOTALS_NATIONAL_LAST_24HR,TOTALS_CWTH_ALL_TOTAL,TOTALS_CWTH_ALL_LAST_24HR,TOTALS_CWTH_PRIMARY_CARE_TOTAL,TOTALS_CWTH_PRIMARY_CARE_LAST_24HR,TOTALS_CWTH_AGED_CARE_TOTAL,TOTALS_CWTH_AGED_CARE_LAST_24HR,STATE_CLINICS_VIC_TOTAL,STATE_CLINICS_VIC_LAST_24HR,STATE_CLINICS_QLD_TOTAL,STATE_CLINICS_QLD_LAST_24HR,STATE_CLINICS_WA_TOTAL,STATE_CLINICS_WA_LAST_24HR,STATE_CLINICS_TAS_TOTAL,STATE_CLINICS_TAS_LAST_24HR,STATE_CLINICS_SA_TOTAL,STATE_CLINICS_SA_LAST_24HR,STATE_CLINICS_ACT_TOTAL,STATE_CLINICS_ACT_LAST_24HR,STATE_CLINICS_NT_TOTAL,STATE_CLINICS_NT_LAST_24HR,STATE_CLINICS_NSW_TOTAL,STATE_CLINICS_NSW_LAST_24HR,CWTH_AGED_CARE_VIC_TOTAL,CWTH_AGED_CARE_VIC_LAST_24HR,CWTH_AGED_CARE_QLD_TOTAL,CWTH_AGED_CARE_QLD_LAST_24HR,CWTH_AGED_CARE_WA_TOTAL,CWTH_AGED_CARE_WA_LAST_24HR,CWTH_AGED_CARE_TAS_TOTAL,CWTH_AGED_CARE_TAS_LAST_24HR,CWTH_AGED_CARE_SA_TOTAL,CWTH_AGED_CARE_SA_LAST_24HR,CWTH_AGED_CARE_ACT_TOTAL,CWTH_AGED_CARE_ACT_LAST_24HR,CWTH_AGED_CARE_NT_TOTAL,CWTH_AGED_CARE_NT_LAST_24HR,CWTH_AGED_CARE_NSW_TOTAL,CWTH_AGED_CARE_NSW_LAST_24HR,CWTH_PRIMARY_CARE_VIC_TOTAL,CWTH_PRIMARY_CARE_VIC_LAST_24HR,CWTH_PRIMARY_CARE_QLD_TOTAL,CWTH_PRIMARY_CARE_QLD_LAST_24HR,CWTH_PRIMARY_CARE_WA_TOTAL,CWTH_PRIMARY_CARE_WA_LAST_24HR,CWTH_PRIMARY_CARE_TAS_TOTAL,CWTH_PRIMARY_CARE_TAS_LAST_24HR,CWTH_PRIMARY_CARE_SA_TOTAL,CWTH_PRIMARY_CARE_SA_LAST_24HR,CWTH_PRIMARY_CARE_ACT_TOTAL,CWTH_PRIMARY_CARE_ACT_LAST_24HR,CWTH_PRIMARY_CARE_NT_TOTAL,CWTH_PRIMARY_CARE_NT_LAST_24HR,CWTH_PRIMARY_CARE_NSW_TOTAL,CWTH_PRIMARY_CARE_NSW_LAST_24HR,CWTH_AGED_CARE_DOSES_FIRST_DOSE,CWTH_AGED_CARE_DOSES_SECOND_DOSE,CWTH_AGED_CARE_FACILITIES_FIRST_DOSE,CWTH_AGED_CARE_FACILITIES_SECOND_DOSE,APPROX_VIC_SECOND_DOSE_TOTAL,APPROX_QLD_SECOND_DOSE_TOTAL,APPROX_WA_SECOND_DOSE_TOTAL,APPROX_TAS_SECOND_DOSE_TOTAL,APPROX_SA_SECOND_DOSE_TOTAL,APPROX_ACT_SECOND_DOSE_TOTAL,APPROX_NT_SECOND_DOSE_TOTAL,APPROX_NSW_SECOND_DOSE_TOTAL,FIRST_NATIONS_VIC_FIRST_DOSE_TOTAL,FIRST_NATIONS_VIC_SECOND_DOSE_TOTAL,FIRST_NATIONS_QLD_FIRST_DOSE_TOTAL,FIRST_NATIONS_QLD_SECOND_DOSE_TOTAL,FIRST_NATIONS_WA_FIRST_DOSE_TOTAL,FIRST_NATIONS_WA_SECOND_DOSE_TOTAL,FIRST_NATIONS_TAS_FIRST_DOSE_TOTAL,FIRST_NATIONS_TAS_SECOND_DOSE_TOTAL,FIRST_NATIONS_SA_FIRST_DOSE_TOTAL,FIRST_NATIONS_SA_SECOND_DOSE_TOTAL,FIRST_NATIONS_ACT_FIRST_DOSE_TOTAL,FIRST_NATIONS_ACT_SECOND_DOSE_TOTAL,FIRST_NATIONS_NT_FIRST_DOSE_TOTAL,FIRST_NATIONS_NT_SECOND_DOSE_TOTAL,FIRST_NATIONS_NSW_FIRST_DOSE_TOTAL,FIRST_NATIONS_NSW_SECOND_DOSE_TOTAL,FIRST_NATIONS_AUS_FIRST_DOSE_TOTAL,FIRST_NATIONS_AUS_SECOND_DOSE_TOTAL,FIRST_NATIONS_VIC_FIRST_PCT_TOTAL,FIRST_NATIONS_VIC_SECOND_PCT_TOTAL,FIRST_NATIONS_QLD_FIRST_PCT_TOTAL,FIRST_NATIONS_QLD_SECOND_PCT_TOTAL,FIRST_NATIONS_WA_FIRST_PCT_TOTAL,FIRST_NATIONS_WA_SECOND_PCT_TOTAL,FIRST_NATIONS_TAS_FIRST_PCT_TOTAL,FIRST_NATIONS_TAS_SECOND_PCT_TOTAL,FIRST_NATIONS_SA_FIRST_PCT_TOTAL,FIRST_NATIONS_SA_SECOND_PCT_TOTAL,FIRST_NATIONS_ACT_FIRST_PCT_TOTAL,FIRST_NATIONS_ACT_SECOND_PCT_TOTAL,FIRST_NATIONS_NT_FIRST_PCT_TOTAL,FIRST_NATIONS_NT_SECOND_PCT_TOTAL,FIRST_NATIONS_NSW_FIRST_PCT_TOTAL,FIRST_NATIONS_NSW_SECOND_PCT_TOTAL,FIRST_NATIONS_AUS_FIRST_PCT_TOTAL,FIRST_NATIONS_AUS_SECOND_PCT_TOTAL,VALIDATED,URL
2021-11-03,36231223,181768,21329250,135029,20270083,132605,1059167,2424,4569252,15545,2576938,10288,1505090,71,417265,2263,1056561,7185,449311,2083,195010,1165,4132546,8139,197652,148,155830,318,72093,587,16862,2,61748,268,13097,30,5803,4,511626,927,5245624,43412,3560944,29563,1607978,14871,321955,2536,1127053,9092,440047,1522,124601,990,7866337,30759,,,,,,,,,,,,,33510,27277,75420,56905,27138,17775,12475,9880,13684,10167,4781,4322,28980,20909,131744,116215,336812,269497,,,,,,,,,,,,,,,,,,,Y,https://www.health.gov.au/sites/default/files/documents/2021/11/covid-19-vaccine-rollout-update-4-november-2021.pdf
2021-11-04,36413056,181833,21457237,127987,20396701,126618,1060536,1369,4583049,13797,2588034,11096,1513734,8644,419291,2026,1064144,7583,451504,2193,196237,1227,4139826,7280,197805,153,156100,270,72376,283,16897,35,62155,407,13112,15,5808,5,511725,99,5288716,43092,3588242,27298,1622330,14352,323871,1916,1135674,8621,441466,1419,125561,960,7895399,29062,,,,,,,,,,,,,33510,27277,75420,56905,27138,17775,12475,9880,13684,10167,4781,4322,28980,20909,131744,116215,336812,269497,,,,,,,,,,,,,,,,,,,Y,https://www.health.gov.au/sites/default/files/documents/2021/11/covid-19-vaccine-rollout-update-5-november-2021.pdf
2021-11-05,36602527,189471,21587022,129785,20524740,128039,1062282,1746,4597839,14790,2598685,10651,1526773,13039,421214,1923,1071418,7274,453290,1786,198781,2544,4147505,7679,198234,429,156297,197,72599,223,16989,92,62504,349,13129,17,5821,13,511999,274,5328011,39295,3617567,29325,1636908,14578,326354,2483,1144799,9125,442977,1511,127511,1950,7925323,29924,,,,,,,,,,,,,33510,27277,75420,56905,27138,17775,12475,9880,13684,10167,4781,4322,28980,20909,131744,116215,336812,269497,,,,,,,,,,,,,,,,,,,Y,https://www.health.gov.au/sites/default/files/documents/2021/11/covid-19-vaccine-rollout-update-6-november-2021.pdf
2021-11-06,36707411,104884,21642932,55910,20579672,54932,1063260,978,4611231,13392,2609858,11173,1535335,8562,423367,2153,1078190,6772,454518,1228,200432,1651,4151548,4043,198446,212,156392,95,72729,130,17058,69,62798,294,13140,11,5837,16,512121,122,5346461,18450,3627777,10210,1645004,8096,328051,1697,1148958,4159,443661,684,127952,441,7936547,11224,,,,,,,,,,,,,33510,27277,75420,56905,27138,17775,12475,9880,13684,10167,4781,4322,28980,20909,131744,116215,336812,269497,,,,,,,,,,,,,,,,,,,Y,https://www.health.gov.au/sites/default/files/documents/2021/11/covid-19-vaccine-rollout-update-7-november-2021.pdf
2021-11-07,36773837,66426,21667732,24800,20603873,24201,1063859,599,4619447,8216,2624072,14214,1542208,6873,425357,1990,1084531,6341,455394,876,201311,879,4153785,2237,198537,91,156652,260,72757,28,17073,15,62904,106,13150,10,5889,52,512127,6,5353787,7326,3633683,5906,1649447,4443,328418,367,1150511,1553,444262,601,128104,152,7940431,3884,,,,,,,,,,,,,34099,29221,79152,60396,29052,19447,12753,10522,14504,10933,4822,4475,30884,22417,133403,121935,348363,285972,,,,,,,,,,,,,,,,,,,Y,https://www.health.gov.au/sites/default/files/documents/2021/11/covid-19-vaccine-rollout-update-8-november-2021.pdf
2021-11-08,36928375,154538,21775167,107435,20710353,106480,1064814,955,4630070,10623,2634635,10563,1549143,6935,426903,1546,1091906,7375,457023,1629,203549,2238,4159979,6194,198651,114,156824,172,72941,184,17075,2,63142,238,13150,0,5950,61,512194,67,5385031,31244,3657578,23895,1664267,14820,330992,2574,1157628,7117,445543,1281,129923,1819,7964278,23847,,,,,,,,,,,,,34099,29221,79152,60396,29052,19447,12753,10522,14504,10933,4822,4475,30884,22417,133403,121935,348363,285972,,,,,,,,,,,,,,,,,,,Y,https://www.health.gov.au/sites/default/files/documents/2021/11/covid-19-vaccine-rollout-update-9-november-2021.pdf
2021-11-09,37077799,149424,21878349,103182,20812031,101678,1066318,1504,4641061,10991,2643763,9128,1555597,6454,430574,3671,1098480,6574,458991,1968,205692,2143,4165292,5313,198841,190,157117,293,73210,269,17110,35,63372,230,13202,52,5991,41,512505,311,5412328,27297,3683854,26276,1676914,12647,333208,2216,1164854,7226,448029,2486,131370,1447,7986444,22166,,,,,,,,,,,,,34253,29810,79840,61183,29822,20044,12821,10858,14809,11272,4807,4498,30991,22567,133749,123270,352289,291171,84.9,73.6,55.1,42.1,46.4,31,74.7,62.8,57.5,43.6,88.6,82.7,67.5,48.9,83.6,76.9,67,55.3,Y,https://www.health.gov.au/sites/default/files/documents/2021/11/covid-19-vaccine-rollout-update-10-november-2021.pdf
2021-11-10,37231932,154133,21986214,107865,20917631,105600,1068583,2265,4651602,10541,2656907,13144,1562000,6403,432824,2250,1104483,6003,460690,1699,207615,1923,4169597,4305,199178,337,157431,314,73632,422,17162,52,63859,487,13352,150,5990,-1,512930,425,5438655,26327,3716685,32831,1690257,13343,334979,1771,1173049,8195,449126,1097,132980,1610,8006949,20505,,,,,,,,,,,,,34253,29810,79840,61183,29822,20044,12821,10858,14809,11272,4807,4498,30991,22567,133749,123270,352289,291171,84.9,73.6,55.1,42.1,46.4,31,74.7,62.8,57.5,43.6,88.6,82.7,67.5,48.9,83.6,76.9,67,55.3,Y,https://www.health.gov.au/sites/default/files/documents/2021/11/covid-19-vaccine-rollout-update-11-november-2021.pdf
2021-11-11,37393935,162003,22098938,112724,21027912,110281,1071026,2443,4660800,9198,2674601,17694,1568862,6862,434415,1591,1110601,6118,462368,1678,209490,1875,4173860,4263,199620,442,158006,575,73834,202,17353,191,64243,384,13403,51,5998,8,513466,536,5466370,27715,3752208,35523,1704573,14316,337314,2335,1180902,7853,450333,1207,134458,1478,8026857,19908,,,,,,,,,,,,,34253,29810,79840,61183,29822,20044,12821,10858,14809,11272,4807,4498,30991,22567,133749,123270,352289,291171,84.9,73.6,55.1,42.1,46.4,31,74.7,62.8,57.5,43.6,88.6,82.7,67.5,48.9,83.6,76.9,67,55.3,Y,https://www.health.gov.au/sites/default/files/documents/2021/11/covid-19-vaccine-rollout-update-12-november-2021.pdf
2021-11-12,37554164,160229,22209762,110824,21136029,108117,1073733,2707,4671463,10663,2692429,17828,1575337,6475,436097,1682,1116713,6112,463814,1446,210965,1475,4177584,3724,200122,502,158488,482,74142,308,17559,206,64725,482,13435,32,6052,54,513996,530,5493580,27210,3787049,34841,1718443,13870,339528,2214,1188949,8047,451207,874,136108,1650,8046379,19522,,,,,,,,,,,,,34253,29810,79840,61183,29822,20044,12821,10858,14809,11272,4807,4498,30991,22567,133749,123270,352289,291171,84.9,73.6,55.1,42.1,46.4,31,74.7,62.8,57.5,43.6,88.6,82.7,67.5,48.9,83.6,76.9,67,55.3,Y,https://www.health.gov.au/sites/default/files/documents/2021/11/covid-19-vaccine-rollout-update-13-november-2021.pdf
2021-11-13,37644701,90537,22257308,47546,21180581,44552,1076727,2994,4680012,8549,2709274,16845,1581291,5954,437426,1329,1123096,6383,464632,818,211696,731,4179966,2382,200652,530,159579,1091,74595,453,17668,109,65182,457,13506,71,6061,9,514218,222,5505654,12074,3800156,13107,1726293,7850,340601,1073,1192155,3206,451596,389,136277,169,8053115,6736,,,,,,,,,,,,,34253,29810,79840,61183,29822,20044,12821,10858,14809,11272,4807,4498,30991,22567,133749,123270,352289,291171,84.9,73.6,55.1,42.1,46.4,31,74.7,62.8,57.5,43.6,88.6,82.7,67.5,48.9,83.6,76.9,67,55.3,Y,https://www.health.gov.au/sites/default/files/documents/2021/11/covid-19-vaccine-rollout-update-14-november-2021.pdf
2021-11-14,37706061,61360,22277501,20193,21199103,18522,1078398,1671,4685095,5083,2732277,23003,1585468,4177,439051,1625,1128380,5284,465222,590,212128,432,4180939,973,200746,94,160422,843,74989,394,17670,2,65382,200,13522,16,6067,6,514307,89,5510128,4474,3807049,6893,1729230,2937,341241,640,1193498,1343,451728,132,136286,9,8055236,2121,,,,,,,,,,,,,34253,29810,79840,61183,29822,20044,12821,10858,14809,11272,4807,4498,30991,22567,133749,123270,352289,291171,84.9,73.6,55.1,42.1,46.4,31,74.7,62.8,57.5,43.6,88.6,82.7,67.5,48.9,83.6,76.9,67,55.3,Y,https://www.health.gov.au/sites/default/files/documents/2021/11/covid-19-vaccine-rollout-update-15-november-2021.pdf
2021-11-15,37846128,140067,22373958,96457,21293486,94383,1080472,2074,4692302,7207,2749396,17119,1591518,6050,440290,1239,1134598,6218,466662,1440,213291,1163,4184113,3174,200900,154,161632,1210,75258,269,17675,5,65644,262,13543,21,6082,15,514310,3,5532585,22457,3837034,29985,1743266,14036,343636,2395,1200953,7455,452788,1060,137444,1158,8071208,15972,,,,,,,,,,,,,34253,29810,79840,61183,29822,20044,12821,10858,14809,11272,4807,4498,30991,22567,133749,123270,352289,291171,84.9,73.6,55.1,42.1,46.4,31,74.7,62.8,57.5,43.6,88.6,82.7,67.5,48.9,83.6,76.9,67,55.3,Y,https://www.health.gov.au/sites/default/files/documents/2021/11/covid-19-vaccine-rollout-update-16-november-2021.pdf
2021-11-16,37982562,136434,22469475,95517,21386487,93001,1082988,2516,4698864,6562,2764099,14703,1597279,5761,442164,1874,1140831,6233,468328,1666,214598,1307,4186924,2811,201401,501,162485,853,75533,275,17825,150,65845,201,13596,53,6088,6,514596,286,5552568,19983,3868824,31790,1757212,13946,346200,2564,1209246,8293,453563,775,138572,1128,8085921,14713,,,,,,,,,,,,,34740,31456,86682,65542,32058,21820,13122,11510,15566,12064,4848,4574,33244,24396,135005,126585,367389,306291,85.9,77.6,60,45.2,49.9,33.8,76.3,66.6,60.5,46.7,89.2,84,72.3,52.8,84.3,79,69.3,57.6,Y,https://www.health.gov.au/sites/default/files/documents/2021/11/covid-19-vaccine-rollout-update-17-november-2021.pdf
2021-11-17,38111039,128477,22561556,92081,21474983,88496,1086573,3585,4705298,6434,2776167,12068,1602539,5260,443296,1132,1146731,5900,469605,1277,215836,1238,4190011,3087,202155,754,163362,877,76016,483,17929,104,66164,319,13660,64,6107,19,515400,804,5571000,18432,3899096,30272,1770121,12909,348614,2414,1217544,8298,454579,1016,140042,1470,8099767,13846,,,,,,,,,,,,,34740,31456,86682,65542,32058,21820,13122,11510,15566,12064,4848,4574,33244,24396,135005,126585,367389,306291,85.9,77.6,60,45.2,49.9,33.8,76.3,66.6,60.5,46.7,89.2,84,72.3,52.8,84.3,79,69.3,57.6,Y,https://www.health.gov.au/sites/default/files/documents/2021/11/covid-19-vaccine-rollout-update-18-november-2021.pdf
2021-11-18,38238948,127909,22650711,89155,21560576,85593,1090135,3562,4710922,5624,2791807,15640,1608592,6053,443349,53,1153137,6406,471016,1411,216908,1072,4192506,2495,202661,506,164219,857,76400,384,18099,170,66687,523,13745,85,6122,15,516225,825,5590162,19162,3926911,27815,1783828,13707,350628,2014,1225561,8017,455385,806,141551,1509,8112527,12760,,,,,,,,,,,,,34740,31456,86682,65542,32058,21820,13122,11510,15566,12064,4848,4574,33244,24396,135005,126585,367389,306291,85.9,77.6,60,45.2,49.9,33.8,76.3,66.6,60.5,46.7,89.2,84,72.3,52.8,84.3,79,69.3,57.6,Y,https://www.health.gov.au/sites/default/files/documents/2021/11/covid-19-vaccine-rollout-update-19-november-2021.pdf
2021-11-19,38359413,120465,22738221,87510,21645604,85028,1092617,2482,4710870,-52,2804156,12349,1614243,5651,447526,4177,1159352,6215,472336,1320,217875,967,4194834,2328,203231,570,164734,515,76731,331,18198,99,66940,253,13802,57,6164,42,516767,542,5609749,19587,3953222,26311,1797492,13664,352659,2031,1234520,8959,456092,707,142831,1280,8125089,12562,,,,,,,,,,,,,34740,31456,86682,65542,32058,21820,13122,11510,15566,12064,4848,4574,33244,24396,135005,126585,367389,306291,85.9,77.6,60,45.2,49.9,33.8,76.3,66.6,60.5,46.7,89.2,84,72.3,52.8,84.3,79,69.3,57.6,Y,https://www.health.gov.au/sites/default/files/documents/2021/11/covid-19-vaccine-rollout-update-20-november-2021.pdf
2021-11-20,38431500,72087,22777599,39378,21682432,36828,1095167,2550,4717658,6788,2815790,11634,1618766,4523,448452,926,1165685,6333,472981,645,218454,579,4196115,1281,203583,352,165527,793,76828,97,18346,148,67716,776,13882,80,6205,41,516987,220,5618796,9047,3964499,11277,1804422,6930,353559,900,1238484,3964,456410,318,142911,80,8129444,4355,,,,,,,,,,,,,34740,31456,86682,65542,32058,21820,13122,11510,15566,12064,4848,4574,33244,24396,135005,126585,367389,306291,85.9,77.6,60,45.2,49.9,33.8,76.3,66.6,60.5,46.7,89.2,84,72.3,52.8,84.3,79,69.3,57.6,Y,https://www.health.gov.au/sites/default/files/documents/2021/11/covid-19-vaccine-rollout-update-21-november-2021.pdf
2021-11-21,38454860,23360,22791732,14133,21695737,13305,1095995,828,4717638,-20,2815908,118,1621928,3162,448456,4,1170809,5124,473178,197,218781,327,4196430,315,203698,115,165967,440,76897,69,18368,22,67759,43,13948,66,6206,1,517036,49,5621342,2546,3969897,5398,1807139,2717,353658,99,1239720,1236,456494,84,142914,3,8130689,1245,,,,,,,,,,,,,34740,31456,86682,65542,32058,21820,13122,11510,15566,12064,4848,4574,33244,24396,135005,126585,367389,306291,85.9,77.6,60,45.2,49.9,33.8,76.3,66.6,60.5,46.7,89.2,84,72.3,52.8,84.3,79,69.3,57.6,Y,https://www.health.gov.au/sites/default/files/documents/2021/11/covid-19-vaccine-rollout-update-22-november-2021.pdf
2021-11-22,38597389,142529,22874015,82283,21776548,80811,1097467,1472,4731974,14336,2841851,25943,1627538,5610,450390,1934,1178348,7539,474947,1769,219650,869,4198676,2246,203714,16,166818,851,77017,120,18371,3,67978,219,13949,1,6209,3,517242,206,5639272,17930,3995995,26098,1820820,13681,355475,1817,1247574,7854,457245,751,143897,983,8142439,11750,,,,,,,,,,,,,34740,31456,86682,65542,32058,21820,13122,11510,15566,12064,4848,4574,33244,24396,135005,126585,367389,306291,85.9,77.6,60,45.2,49.9,33.8,76.3,66.6,60.5,46.7,89.2,84,72.3,52.8,84.3,79,69.3,57.6,Y,https://www.health.gov.au/sites/default/files/documents/2021/11/covid-19-vaccine-rollout-update-23-november-2021.pdf
2021-11-23,38706049,108660,22951529,77514,21849314,72766,1102215,4748,4735869,3895,2851131,9280,1632953,5415,452003,1613,1184498,6150,476586,1639,220455,805,4201025,2349,204077,363,167439,621,77804,787,18531,160,68252,274,14012,63,6208,-1,519534,2292,5652704,13432,4020614,24619,1832622,11802,357446,1971,1256347,8773,457937,692,145058,1161,8152944,10505,,,,,,,,,,,,,35134,32570,92212,69983,34563,23620,13434,12005,16558,12945,4887,4643,35557,26333,136135,128941,381625,320060,86.8,80.3,64,48.4,53.8,36.6,77.9,69.3,64.5,50.2,89.6,85,77.3,56.9,84.9,80.3,71.9,60.2,Y,https://www.health.gov.au/sites/default/files/documents/2021/11/covid-19-vaccine-rollout-update-24-november-2021.pdf
2021-11-24,38811943,105894,23027054,75525,21921611,72297,1105443,3228,4740311,4442,2861029,9898,1637720,4767,453350,1347,1189998,5500,478040,1454,221314,859,4203127,2102,205005,928,168199,760,78080,276,18669,138,68675,423,14053,41,6217,9,520086,552,5666849,14145,4044766,24152,1844529,11907,359487,2041,1264472,8125,458473,536,146169,1111,8163325,10381,,,,,,,,,,,,,35134,32570,92212,69983,34563,23620,13434,12005,16558,12945,4887,4643,35557,26333,136135,128941,381625,320060,86.8,80.3,64,48.4,53.8,36.6,77.9,69.3,64.5,50.2,89.6,85,77.3,56.9,84.9,80.3,71.9,60.2,Y,https://www.health.gov.au/sites/default/files/documents/2021/11/covid-19-vaccine-rollout-update-25-november-2021.pdf
2021-11-25,38917851,105908,23102918,75864,21994139,72528,1108779,3336,4744733,4422,2870044,9015,1642624,4904,454965,1615,1195707,5709,479415,1375,222128,814,4205317,2190,205638,633,168877,678,78435,355,18967,298,69156,481,14191,138,6218,1,520611,525,5682272,15423,4067154,22388,1856846,12317,361454,1967,1272472,8000,459017,544,147202,1033,8174408,11083,,,,,,,,,,,,,35134,32570,92212,69983,34563,23620,13434,12005,16558,12945,4887,4643,35557,26333,136135,128941,381625,320060,86.8,80.3,64,48.4,53.8,36.6,77.9,69.3,64.5,50.2,89.6,85,77.3,56.9,84.9,80.3,71.9,60.2,Y,https://www.health.gov.au/sites/default/files/documents/2021/11/covid-19-vaccine-rollout-update-26-november-2021.pdf
2021-11-26,39022233,104382,23177891,74973,22066225,72086,1111666,2887,4749441,4708,2878810,8766,1647761,5137,456291,1326,1200556,4849,480672,1257,223174,1046,4207637,2320,206403,765,169617,740,78613,178,19142,175,69502,346,14211,20,6234,16,521191,580,5697094,14822,4089852,22698,1869303,12457,363284,1830,1279795,7323,459620,603,148296,1094,8185734,11326,,,,,,,,,,,,,35134,32570,92212,69983,34563,23620,13434,12005,16558,12945,4887,4643,35557,26333,136135,128941,381625,320060,86.8,80.3,64,48.4,53.8,36.6,77.9,69.3,64.5,50.2,89.6,85,77.3,56.9,84.9,80.3,71.9,60.2,Y,https://www.health.gov.au/sites/default/files/documents/2021/11/covid-19-vaccine-rollout-update-27-november-2021.pdf
2021-11-27,39073842,51609,23205905,28014,22092559,26334,1113346,1680,4752625,3184,2887326,8516,1651779,4018,457143,852,1205100,4544,481152,480,223800,626,4209012,1375,206666,263,169995,378,78771,158,19286,144,70022,520,14224,13,6236,2,521370,179,5701824,4730,4097336,7484,1875486,6183,363999,715,1283415,3620,459794,174,148362,66,8189119,3385,,,,,,,,,,,,,35134,32570,92212,69983,34563,23620,13434,12005,16558,12945,4887,4643,35557,26333,136135,128941,381625,320060,86.8,80.3,64,48.4,53.8,36.6,77.9,69.3,64.5,50.2,89.6,85,77.3,56.9,84.9,80.3,71.9,60.2,Y,https://www.health.gov.au/sites/default/files/documents/2021/11/covid-19-vaccine-rollout-update-28-november-2021.pdf
2021-11-28,39106606,32764,23217969,12064,22104013,11454,1113956,610,4754395,1770,2896843,9517,1655162,3383,458351,1208,1208732,3632,481535,383,224129,329,4209490,478,206832,166,170119,124,78959,188,19304,18,70075,53,14255,31,6235,-1,521407,37,5703374,1550,4101379,4043,1878241,2755,364489,490,1284556,1141,460060,266,148380,18,8190304,1185,,,,,,,,,,,,,35134,32570,92212,69983,34563,23620,13434,12005,16558,12945,4887,4643,35557,26333,136135,128941,381625,320060,86.8,80.3,64,48.4,53.8,36.6,77.9,69.3,64.5,50.2,89.6,85,77.3,56.9,84.9,80.3,71.9,60.2,Y,https://www.health.gov.au/sites/default/files/documents/2021/11/covid-19-vaccine-rollout-update-29-november-2021.pdf
2021-11-29,39201853,95247,23286773,68804,22171606,67593,1115167,1211,4758154,3759,2903832,6989,1660510,5348,459148,797,1213465,4733,482853,1318,225286,1157,4211832,2342,207046,214,170400,281,79028,69,19309,5,70401,326,14255,0,6243,8,521669,262,5715953,12579,4121828,20449,1891609,13368,366281,1792,1291428,6872,460668,608,149242,862,8201413,11109,,,,,,,,,,,,,35134,32570,92212,69983,34563,23620,13434,12005,16558,12945,4887,4643,35557,26333,136135,128941,381625,320060,86.8,80.3,64,48.4,53.8,36.6,77.9,69.3,64.5,50.2,89.6,85,77.3,56.9,84.9,80.3,71.9,60.2,Y,https://www.health.gov.au/sites/default/files/documents/2021/11/covid-19-vaccine-rollout-update-30-november-2021.pdf
2021-11-30,39294041,92188,23352782,66009,22235134,63528,1117648,2481,4761676,3522,2910661,6829,1666119,5609,460101,953,1217501,4036,484456,1603,226206,920,4214539,2707,207455,409,170873,473,79245,217,19418,109,70956,555,14377,122,6250,7,522208,539,5725968,10015,4142038,20210,1904138,12529,368063,1782,1298353,6925,461175,507,150169,927,8212096,10683,,,,,,,,,,,,,35451,33389,96092,73689,36959,25432,13704,12364,17403,13804,4913,4691,36749,28194,136813,130695,391929,331966,87.5,82.3,66.7,51,57.5,39.4,79.4,71.4,67.8,53.5,90,85.8,79.8,60.9,85.3,81.4,73.9,62.4,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccine-rollout-update-1-december-2021.pdf
2021-12-01,39386849,92808,23417445,64663,22296700,61566,1120745,3097,4765749,4073,2920458,9797,1670793,4674,461017,916,1221275,3774,485681,1225,227226,1020,4217205,2666,208114,659,171357,484,79492,247,19485,67,71697,741,14505,128,6293,43,522791,583,5736056,10088,4162123,20085,1915768,11630,369758,1695,1304696,6343,461594,419,151226,1057,8222490,10394,,,,,,,,,,,,,35451,33389,96092,73689,36959,25432,13704,12364,17403,13804,4913,4691,36749,28194,136813,130695,391929,331966,87.5,82.3,66.7,51,57.5,39.4,79.4,71.4,67.8,53.5,90,85.8,79.8,60.9,85.3,81.4,73.9,62.4,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccine-rollout-update-2-december-2021_0.pdf
2021-12-02,39485933,99084,23486428,68983,22359605,62905,1126823,6078,4769587,3838,2931680,11222,1675841,5048,462305,1288,1225215,3940,487107,1426,228038,812,4219732,2527,209488,1374,173155,1798,79649,157,19656,171,72338,641,14615,110,6324,31,524320,1529,5746209,10153,4184723,22600,1926839,11071,371472,1714,1310313,5617,462073,479,152107,881,8233147,10657,,,,,,,,,,,,,35451,33389,96092,73689,36959,25432,13704,12364,17403,13804,4913,4691,36749,28194,136813,130695,391929,331966,87.5,82.3,66.7,51,57.5,39.4,79.4,71.4,67.8,53.5,90,85.8,79.8,60.9,85.3,81.4,73.9,62.4,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccine-rollout-update-3-december-2021-covid-19-vaccine-rollout-update-2-december-2021.pdf
2021-12-03,39584348,98415,23555161,68733,22421805,62200,1133356,6533,4773790,4203,2943216,11536,1680320,4479,463456,1151,1228777,3562,488385,1278,228820,782,4222423,2691,210215,727,173932,777,80968,1319,19881,225,72703,365,14763,148,6387,63,526966,2646,5756797,10588,4205501,20778,1937528,10689,373339,1867,1316535,6222,462607,534,153021,914,8244018,10871,,,,,,,,,,,,,35451,33389,96092,73689,36959,25432,13704,12364,17403,13804,4913,4691,36749,28194,136813,130695,391929,331966,87.5,82.3,66.7,51,57.5,39.4,79.4,71.4,67.8,53.5,90,85.8,79.8,60.9,85.3,81.4,73.9,62.4,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccine-rollout-update-4-december-2021.pdf
